,close,high,low,open,volume
2017-02-13,78.15,79.475,76.975,79.05,4301
2017-02-14,79.375,79.825,78.35,78.375,4052
2017-02-15,79.025,80.075,78.9,79.8,4246
2017-02-16,78.3,79.975,78.25,79.225,3904
2017-02-17,79.275,79.5,78.3,78.3,3105
2017-02-21,79.05,79.925,78.875,79.75,3111
2017-02-22,77.25,78.575,77.025,78.525,5413
2017-02-23,76.625,76.95,75.925,76.875,4634
2017-02-24,77.825,77.95,76.325,76.65,4777
2017-02-27,77.65,78.2,77.35,77.825,5117
2017-02-28,77.625,78.125,77.1,77.725,3678
2017-03-01,78.0,78.475,77.45,78.025,5615
2017-03-02,77.8,78.875,77.575,78.0,4821
2017-03-03,76.45,77.525,76.275,77.525,5038
2017-03-06,76.75,77.6,76.45,76.925,3006
2017-03-07,77.425,77.725,76.625,77.0,4747
2017-03-08,77.325,77.725,77.1,77.2,5512
2017-03-09,76.925,77.75,76.625,77.525,5259
2017-03-10,76.9,77.1,76.05,76.975,5590
2017-03-13,78.725,78.8,76.675,76.8,7615
2017-03-14,79.175,79.375,78.25,78.975,6631
2017-03-15,78.825,79.225,78.325,79.0,5756
2017-03-16,78.675,79.175,78.325,79.0,5208
2017-03-17,77.325,78.275,77.15,77.8,4894
2017-03-20,77.375,77.975,76.9,77.425,4998
2017-03-21,76.325,77.525,76.075,77.425,6344
2017-03-22,75.75,76.8,75.55,76.5,8027
2017-03-23,77.6,77.775,74.125,75.85,16933
2017-03-24,75.75,78.25,75.025,77.6,14576
2017-03-27,73.525,75.325,73.375,75.3,12423
2017-03-28,72.45,73.75,72.3,73.65,12340
2017-03-29,72.75,73.475,72.25,72.6,9061
2017-03-30,74.25,74.4,72.475,72.525,11867
2017-03-31,73.85,74.125,73.225,74.125,8778
2017-04-03,72.65,74.6,72.525,73.95,9996
2017-04-04,71.975,72.95,71.825,72.575,9097
2017-04-05,72.025,72.7,71.725,72.2,8248
2017-04-06,73.7,73.775,72.075,72.35,9485
2017-04-07,72.775,73.45,72.325,73.425,10943
2017-04-10,73.275,73.425,72.35,73.0,8021
2017-04-11,74.0,74.1,72.625,73.0,11175
2017-04-12,72.275,73.45,71.925,73.3,11483
2017-04-13,72.5,72.675,71.525,71.975,9529
2017-04-17,72.35,72.9,71.9,72.5,4985
2017-04-18,71.5,72.475,70.625,72.35,12148
2017-04-19,69.95,70.9,69.9,70.825,13014
2017-04-20,68.675,70.375,68.55,69.65,17069
2017-04-21,68.325,69.25,67.775,68.825,13619
2017-04-24,69.525,69.625,68.375,68.725,9499
2017-04-25,71.825,72.2,69.4,69.4,18715
2017-04-26,70.75,72.45,70.625,71.825,13974
2017-04-27,72.825,73.65,71.3,71.4,15213
2017-04-28,74.0,74.225,72.825,73.225,14669
2017-05-01,73.275,74.3,73.025,74.0,7562
2017-05-02,74.15,74.475,73.375,73.5,10399
2017-05-03,75.55,75.825,74.375,74.4,13081
2017-05-04,76.475,76.575,75.7,75.75,12319
2017-05-05,76.325,77.1,75.875,76.575,11843
2017-05-08,77.375,77.55,76.175,76.75,9504
2017-05-09,77.375,78.425,77.175,77.6,13780
2017-05-10,77.2,77.95,76.775,77.775,12574
2017-05-11,77.05,77.575,76.375,77.5,11160
