,close,high,low,open,volume
2017-02-13,145.8,145.87,145.29,145.29,76
2017-02-14,145.58,146.08,145.44,145.85,165
2017-02-15,145.47,145.78,145.48,145.74,74
2017-02-16,146.16,146.13,145.6,145.7,91
2017-02-17,145.78,146.08,145.71,145.71,228
2017-02-20,145.75,145.89,144.79,145.82,98
2017-02-21,145.2,145.3,144.95,145.16,691
2017-02-22,145.84,146.06,144.81,145.18,2868
2017-02-23,146.45,146.81,145.85,146.04,2532
2017-02-24,147.15,147.2,146.25,146.35,3060
2017-02-27,147.51,147.76,147.1,147.22,3532
2017-02-28,147.5,147.81,147.29,147.52,5074
2017-03-01,147.05,147.55,146.91,147.37,10443
2017-03-02,147.25,147.37,146.88,147.16,19983
2017-03-03,146.82,147.35,146.59,147.21,34325
2017-03-06,146.79,147.33,146.46,147.08,44522
2017-03-07,146.85,146.99,146.46,146.8,101031
2017-03-08,146.02,146.91,145.91,146.79,124422
2017-03-09,145.7,146.68,145.39,146.2,121945
2017-03-10,145.03,145.71,144.86,145.34,130461
2017-03-13,145.32,145.76,145.11,145.12,91216
2017-03-14,145.32,145.47,144.94,145.09,118507
2017-03-15,146.03,146.1,145.07,145.22,96817
2017-03-16,145.48,146.86,145.21,146.36,142438
2017-03-17,145.25,145.43,144.79,145.2,104872
2017-03-20,145.23,145.59,144.73,145.49,91241
2017-03-21,145.39,145.7,144.92,145.35,122496
2017-03-22,146.02,146.16,145.46,145.71,104123
2017-03-23,146.18,146.65,145.99,146.02,97385
2017-03-24,146.72,146.84,145.9,146.13,91078
2017-03-27,146.83,147.49,146.8,146.86,86079
2017-03-28,147.15,147.44,146.67,146.72,78360
2017-03-29,147.44,147.61,146.82,146.91,102903
2017-03-30,147.42,147.71,147.23,147.38,88098
2017-03-31,147.04,147.42,146.96,147.28,99694
2017-04-03,147.18,147.38,146.8,147.03,91045
2017-04-04,147.71,147.99,147.28,147.34,107230
2017-04-05,147.6,147.93,147.38,147.78,99876
2017-04-06,147.81,147.9,147.61,147.75,134507
2017-04-07,148.08,148.3,147.77,148.0,104544
2017-04-10,147.48,147.82,147.29,147.76,110343
2017-04-11,147.29,147.58,146.89,147.51,144379
2017-04-12,147.63,147.76,147.03,147.36,103316
2017-04-13,147.83,148.12,147.52,147.81,91087
2017-04-18,147.87,148.18,147.49,147.68,117834
2017-04-19,148.0,148.37,147.74,148.02,135758
2017-04-20,148.41,148.44,147.8,148.05,152940
2017-04-21,148.04,149.09,147.95,148.34,145723
2017-04-24,149.78,149.9,148.98,149.69,245923
2017-04-25,149.17,149.98,149.0,149.74,146552
2017-04-26,149.21,149.28,148.86,149.0,107989
2017-04-27,150.03,150.08,149.07,149.26,96144
2017-04-28,149.84,150.03,149.19,149.95,121770
2017-05-02,150.05,150.08,149.6,150.08,77458
2017-05-03,150.1,150.31,149.94,150.01,89203
2017-05-04,149.94,150.09,149.78,150.01,165215
2017-05-05,149.76,150.18,149.68,149.94,132336
2017-05-08,149.84,150.3,149.62,149.8,112630
2017-05-09,149.51,149.8,149.31,149.78,113424
2017-05-10,149.92,150.16,149.54,149.62,94402
2017-05-11,149.42,149.8,149.36,149.68,115404
