Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2016-06-22,165.34375,,,,,1.0,0.0,0.0
2016-06-23,163.71875,,,,,1.625,0.0,0.0
2016-06-24,167.40625,,,,,3.6875,0.0,0.0
2016-06-27,170.59375,,,,,3.1875,0.0,0.0
2016-06-28,170.53125,,,,,0.0625,0.0,0.0
2016-06-29,170.4375,,,,,0.09375,0.0,0.0
2016-06-30,169.75,,,,,0.6875,0.0,0.0
2016-07-01,171.03125,,,,,1.28125,0.0,0.0
2016-07-05,173.625,,,,,2.59375,0.0,0.0
2016-07-06,173.28125,,,,,0.34375,0.0,0.0
2016-07-07,173.65625,,,,,0.375,0.0,0.0
2016-07-08,174.34375,,,,,0.6875,0.0,0.0
2016-07-11,173.09375,,,,,1.25,0.0,0.0
2016-07-12,171.21875,,,,,1.875,0.0,0.0
2016-07-13,172.375,,,,,1.15625,0.0,0.0
2016-07-14,170.40625,,,,,1.96875,0.0,0.0
2016-07-15,169.0625,,,,,1.34375,0.0,0.0
2016-07-18,169.0,,,,,0.0625,0.0,0.0
2016-07-19,169.65625,,,,,0.65625,0.0,0.0
2016-07-20,168.90625,,,,,0.75,0.0,0.0
2016-07-21,168.90625,,,,,,0.0,0.0
2016-07-22,169.0625,,,,,0.15625,0.0,0.0
2016-07-25,168.96875,,,,,0.09375,0.0,0.0
2016-07-26,169.28125,,,,,0.3125,0.0,0.0
2016-07-27,170.625,,169.53125,,169.53125,1.34375,0.0,0.0
2016-07-28,170.75,,,,,0.125,0.0,0.0
2016-07-29,171.84375,,,,,1.09375,0.0,0.0
2016-08-01,171.03125,,,,,0.8125,0.0,0.0
2016-08-02,169.78125,,,170.65625,170.65625,1.25,0.0,0.0
2016-08-03,169.59375,,,,,0.1875,0.0,0.0
2016-08-04,170.5625,,,,,0.96875,0.0,0.0
2016-08-05,168.96875,,,,,1.59375,0.0,0.0
2016-08-08,169.0625,,,,,0.09375,0.0,0.0
2016-08-09,170.125,,,,,1.0625,0.0,0.0
2016-08-10,170.875,,,,,0.75,0.0,0.0
2016-08-11,169.1875,,,170.75,170.75,1.6875,0.0,0.0
2016-08-12,170.375,,,,,1.1875,0.0,0.0
2016-08-15,169.15625,,,,,1.21875,0.0,0.0
2016-08-16,168.5,,,,,0.65625,0.0,0.0
2016-08-17,169.0,,,,,0.5,0.0,0.0
2016-08-18,169.3125,,,,,0.3125,0.0,0.0
2016-08-19,168.5,,,,,0.8125,0.0,0.0
2016-08-22,169.78125,,,,,1.28125,0.0,0.0
2016-08-23,169.875,,,,,0.09375,0.0,0.0
2016-08-24,169.6875,,,,,0.1875,0.0,0.0
2016-08-25,169.125,,,,,0.5625,0.0,0.0
2016-08-26,167.71875,,,,,1.40625,0.0,0.0
2016-08-29,169.53125,,167.75,,167.75,1.8125,0.0,0.0
2016-08-30,169.1875,,,,,0.34375,0.0,0.0
2016-08-31,169.25,,,,,0.0625,0.0,0.0
2016-09-01,169.34375,,,,,0.09375,0.0,0.0
2016-09-02,168.375,,,169.125,169.125,0.96875,0.0,0.0
2016-09-06,169.53125,,,,,1.15625,0.0,0.0
2016-09-07,169.59375,,,,,0.0625,0.0,0.0
2016-09-08,167.3125,,,168.15625,168.15625,2.28125,0.0,0.0
2016-09-09,165.71875,,,166.5,166.5,1.59375,0.0,0.0
2016-09-12,165.65625,,,,,0.0625,0.0,0.0
2016-09-13,164.15625,,,164.0,164.0,1.5,2.0,0.0
2016-09-14,164.75,,,,,0.59375,0.0,1.0
2016-09-15,164.28125,,,164.625,164.625,0.46875,0.0,1.0
2016-09-16,164.53125,163.9375,164.5625,163.9375,164.5625,0.25,4.0,1.0
2016-09-19,164.59375,,,,,0.0625,0.0,3.0
2016-09-20,164.875,165.25,166.0,165.0625,165.0625,0.28125,3.0,3.0
2016-09-21,165.46875,,165.125,164.46875,165.125,0.59375,0.0,5.0
2016-09-22,166.375,,166.3125,,166.3125,0.90625,0.0,5.0
2016-09-23,166.6875,,,,,0.3125,0.0,5.0
2016-09-26,167.125,166.3125,167.125,166.3125,167.125,0.4375,1.0,5.0
2016-09-27,168.15625,168.0,168.15625,167.0625,168.15625,1.03125,3.0,5.0
2016-09-28,167.96875,,168.40625,168.125,168.125,0.1875,0.0,8.0
2016-09-29,168.21875,167.75,168.3125,167.1875,168.1875,0.25,22.0,8.0
2016-09-30,166.75,168.71875,168.71875,166.78125,166.9375,1.46875,1.0,10.0
2016-10-03,166.65625,167.125,167.21875,166.46875,166.5625,0.09375,3.0,10.0
2016-10-04,165.03125,,166.84375,165.0,165.0,1.625,0.0,11.0
2016-10-05,164.28125,165.25,165.28125,163.9375,164.53125,0.75,7.0,11.0
2016-10-06,163.625,164.09375,164.8125,163.59375,163.6875,0.65625,12.0,14.0
2016-10-07,163.5,163.5,164.0625,162.9375,163.8125,0.125,1.0,26.0
2016-10-10,162.75,162.65625,163.71875,162.375,162.8125,0.75,1.0,27.0
2016-10-11,162.9375,162.71875,163.25,162.40625,162.78125,0.1875,2.0,28.0
2016-10-12,162.6875,162.34375,162.90625,162.25,162.875,0.25,6.0,28.0
2016-10-13,163.5625,163.59375,163.90625,163.21875,163.4375,0.875,192.0,29.0
2016-10-14,161.8125,162.59375,162.96875,161.65625,161.6875,1.75,76.0,50.0
2016-10-17,162.53125,161.78125,162.8125,161.28125,162.53125,0.71875,34.0,96.0
2016-10-18,162.875,162.65625,163.03125,161.90625,163.03125,0.34375,50.0,102.0
2016-10-19,162.8125,163.28125,163.3125,162.4375,163.0,0.0625,181.0,107.0
2016-10-20,163.28125,163.53125,163.78125,162.40625,163.03125,0.46875,19.0,187.0
2016-10-21,163.40625,163.21875,163.75,163.0,163.625,0.125,60.0,193.0
2016-10-24,162.90625,163.6875,163.84375,162.5625,162.90625,0.5,64.0,225.0
2016-10-25,163.28125,163.0625,163.71875,162.4375,163.3125,0.375,200.0,285.0
2016-10-26,162.53125,163.40625,163.71875,162.25,162.40625,0.75,35.0,315.0
2016-10-27,161.03125,162.15625,162.4375,160.34375,160.8125,1.5,341.0,447.0
2016-10-28,160.8125,160.875,161.25,160.28125,160.84375,0.21875,970.0,577.0
2016-10-31,161.3125,160.96875,161.46875,160.65625,161.46875,0.5,753.0,988.0
2016-11-01,161.65625,161.25,161.84375,160.34375,161.375,0.34375,559.0,1344.0
2016-11-02,161.84375,161.59375,162.46875,161.40625,161.8125,0.1875,673.0,1672.0
2016-11-03,161.3125,161.65625,162.53125,161.0625,161.28125,0.53125,257.0,2177.0
2016-11-04,161.9375,161.375,162.34375,161.125,162.09375,0.625,367.0,2321.0
2016-11-07,161.1875,161.34375,161.53125,160.96875,161.1875,0.75,148.0,2493.0
2016-11-08,160.6875,161.46875,161.75,160.3125,160.78125,0.5,1297.0,2489.0
2016-11-09,155.53125,160.90625,163.53125,155.3125,156.0,5.15625,3167.0,2937.0
2016-11-10,154.8125,155.875,157.03125,154.125,154.1875,0.71875,3719.0,3837.0
2016-11-11,153.75,154.4375,154.90625,153.625,153.9375,1.0625,1297.0,4533.0
2016-11-14,153.0,153.90625,153.96875,151.375,152.40625,0.75,3083.0,4920.0
2016-11-15,152.90625,152.65625,154.09375,152.53125,153.25,0.09375,2577.0,6470.0
2016-11-16,153.65625,153.28125,153.90625,151.96875,153.75,0.75,2623.0,6588.0
2016-11-17,152.40625,153.8125,153.96875,151.78125,151.78125,1.25,5529.0,6901.0
