Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2016-03-16,4385.5,,,,,,0.0,0.0
2016-03-17,4390.25,,,,,4.75,0.0,0.0
2016-03-18,4390.5,,,,,0.25,0.0,0.0
2016-03-21,4405.75,,,,,15.25,0.0,0.0
2016-03-22,4424.0,,,,,18.25,0.0,0.0
2016-03-23,4384.5,,,4400.5,4400.5,39.5,0.0,0.0
2016-03-24,4385.25,,,,,0.75,0.0,0.0
2016-03-28,4377.0,,,,,8.25,0.0,0.0
2016-03-29,4445.0,,4410.5,,4410.5,68.0,0.0,0.0
2016-03-30,4467.0,,4455.5,,4455.5,22.0,0.0,0.0
2016-03-31,4461.25,,,,,5.75,0.0,0.0
2016-04-01,4513.25,4501.0,4501.0,4501.0,4501.0,52.0,1.0,0.0
2016-04-04,4485.25,,,,,28.0,0.0,1.0
2016-04-05,4453.75,,,4474.0,4474.0,31.5,0.0,1.0
2016-04-06,4519.25,,4485.75,,4485.75,65.5,0.0,1.0
2016-04-07,4454.25,,,4468.0,4468.0,65.0,0.0,1.0
2016-04-08,4450.5,,,,,3.75,0.0,1.0
2016-04-11,4434.75,,4455.5,,4455.5,15.75,0.0,1.0
2016-04-12,4473.25,,4438.75,,4438.75,38.5,0.0,1.0
2016-04-13,4530.75,,4499.5,,4499.5,57.5,0.0,1.0
2016-04-14,4529.75,,,,,1.0,0.0,1.0
2016-04-15,4522.0,,,,,7.75,0.0,1.0
2016-04-18,4530.0,,,,,8.0,0.0,1.0
2016-04-19,4510.0,,,4523.75,4523.75,20.0,0.0,1.0
2016-04-20,4519.0,,,,,9.0,0.0,1.0
2016-04-21,4481.25,,,4505.0,4505.0,37.75,0.0,1.0
2016-04-22,4449.25,4435.5,4435.5,4435.5,4435.5,32.0,4.0,1.0
2016-04-25,4455.5,,,,,6.25,0.0,4.0
2016-04-26,4436.0,,,,,19.5,0.0,4.0
2016-04-27,4407.0,,,,,29.0,0.0,4.0
2016-04-28,4365.0,4407.0,4407.0,4407.0,4407.0,42.0,2.0,4.0
2016-04-29,4314.5,,,,,50.5,0.0,6.0
2016-05-02,4352.0,4314.5,4325.75,4314.5,4325.75,37.5,3.0,6.0
2016-05-03,4317.5,,,4335.25,4335.25,34.5,0.0,3.0
2016-05-04,4292.75,,,4307.5,4307.5,24.75,0.0,3.0
2016-05-05,4283.0,,,,,9.75,0.0,3.0
2016-05-06,4310.75,,,,,27.75,0.0,3.0
2016-05-09,4318.5,,,,,7.75,0.0,3.0
2016-05-10,4374.75,,4347.0,,4347.0,56.25,0.0,3.0
2016-05-11,4334.25,,,4367.5,4367.5,40.5,0.0,3.0
2016-05-12,4317.5,,,,,16.75,0.0,3.0
2016-05-13,4306.5,,,,,11.0,0.0,3.0
2016-05-16,4357.75,,4338.5,,4338.5,51.25,0.0,3.0
2016-05-17,4301.5,,,4321.25,4321.25,56.25,0.0,3.0
2016-05-18,4314.25,,4304.25,,4304.25,12.75,0.0,3.0
2016-05-19,4299.5,,,4296.0,4296.0,14.75,0.0,3.0
2016-05-20,4344.5,4335.0,4338.0,4335.0,4338.0,45.0,2.0,3.0
2016-05-23,4334.5,,,,,10.0,0.0,4.0
2016-05-24,4427.25,,4396.0,,4396.0,92.75,0.0,4.0
2016-05-25,4456.75,4427.25,4438.0,4427.25,4438.0,29.5,3.0,4.0
2016-05-26,4474.25,,,,,17.5,0.0,4.0
2016-05-27,4492.0,,,,,17.75,0.0,4.0
2016-05-31,4506.5,,,,,14.5,0.0,4.0
2016-06-01,4503.75,,,,,2.75,0.0,4.0
2016-06-02,4514.5,,,,,10.75,0.0,4.0
2016-06-03,4489.75,,,4493.75,4493.75,24.75,0.0,4.0
2016-06-06,4505.75,,,,,16.0,0.0,4.0
2016-06-07,4494.5,,,,,11.25,0.0,4.0
