Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2016-08-19,106.225,,,,,,0.0,0.0
2016-08-22,103.7,104.0,104.225,103.7,103.7,2.525,23.0,0.0
2016-08-23,103.5,103.25,103.5,103.25,103.5,0.2,10.0,22.0
2016-08-24,102.425,102.825,102.825,102.425,102.425,1.075,16.0,28.0
2016-08-25,102.2,102.15,102.425,101.85,102.2,0.225,19.0,44.0
2016-08-26,101.575,102.2,102.2,101.25,101.575,0.625,28.0,56.0
2016-08-29,100.4,101.475,101.475,100.25,100.45,1.175,48.0,76.0
2016-08-30,102.0,100.45,102.0,100.0,102.0,1.6,27.0,109.0
2016-08-31,101.85,101.6,101.975,100.85,101.975,0.15,30.0,132.0
2016-09-01,100.0,101.45,101.725,100.0,100.0,1.85,31.0,151.0
2016-09-02,98.75,99.55,99.7,98.45,98.75,1.25,137.0,174.0
2016-09-06,98.075,98.4,98.7,97.85,98.1,0.675,77.0,283.0
2016-09-07,99.0,97.85,99.2,97.85,98.95,0.925,65.0,347.0
2016-09-08,97.825,98.65,98.75,97.35,97.35,1.175,66.0,398.0
2016-09-09,98.5,97.85,98.75,97.1,98.6,0.675,60.0,436.0
2016-09-12,99.35,99.0,99.95,99.0,99.4,0.85,61.0,487.0
2016-09-13,99.0,99.05,99.15,98.35,99.0,0.35,25.0,523.0
2016-09-14,98.825,98.6,99.0,98.35,98.875,0.175,61.0,542.0
2016-09-15,99.1,98.975,99.3,98.825,99.1,0.275,36.0,560.0
2016-09-16,99.675,98.075,99.8,98.075,99.65,0.575,83.0,569.0
2016-09-19,99.55,99.675,99.975,99.0,99.5,0.125,43.0,632.0
2016-09-20,99.55,99.55,100.0,99.525,99.6,,82.0,658.0
2016-09-21,100.475,100.0,100.575,100.0,100.5,0.925,221.0,704.0
2016-09-22,99.725,100.5,100.8,99.55,99.7,0.75,380.0,886.0
2016-09-23,99.025,98.7,99.275,96.775,99.0,0.7,245.0,1186.0
2016-09-26,98.3,98.05,98.4,97.525,98.3,0.725,36.0,1324.0
2016-09-27,96.8,97.925,97.975,96.0,96.675,1.5,87.0,1331.0
2016-09-28,96.875,96.0,97.85,95.8,96.8,0.075,109.0,1364.0
2016-09-29,97.0,97.225,97.95,96.925,97.075,0.125,249.0,1425.0
2016-09-30,94.5,96.45,96.475,94.4,94.5,2.5,125.0,1517.0
2016-10-03,95.3,95.0,95.95,93.625,95.4,0.8,449.0,1543.0
2016-10-04,97.725,95.3,97.75,95.3,97.45,2.425,265.0,1750.0
2016-10-05,97.65,97.725,97.725,96.825,97.725,0.075,215.0,1852.0
2016-10-06,97.175,96.85,97.4,96.575,96.95,0.475,389.0,1947.0
2016-10-07,97.225,96.55,97.35,96.375,97.0,0.05,160.0,2193.0
2016-10-10,95.725,97.075,97.225,94.375,95.4,1.5,244.0,2221.0
