,close,high,low,open,volume
2017-02-13,55.17,55.42,54.97,55.31,4619
2017-02-14,55.35,55.75,55.05,55.74,4401
2017-02-15,55.06,55.45,54.88,55.0,4059
2017-02-16,54.84,55.35,54.45,55.31,5173
2017-02-17,54.84,54.85,54.44,54.44,4322
2017-02-21,55.01,55.65,54.85,55.65,7372
2017-02-22,54.55,54.77,54.26,54.45,4314
2017-02-23,55.22,55.65,54.91,55.44,5843
2017-02-24,54.89,55.14,54.85,54.87,3714
2017-02-27,55.06,55.39,55.02,55.35,4171
2017-02-28,55.28,55.31,54.49,54.79,4902
2017-03-01,55.15,55.67,55.03,55.54,5983
2017-03-02,54.14,54.72,54.07,54.43,5330
2017-03-03,54.8,54.84,54.29,54.34,5720
2017-03-06,54.88,55.09,54.67,54.91,3351
2017-03-07,54.78,55.28,54.41,55.28,5816
2017-03-08,52.19,54.56,51.97,54.15,12233
2017-03-09,51.29,51.84,50.66,51.73,8719
2017-03-10,50.45,51.41,50.23,51.41,7182
2017-03-13,50.47,50.72,50.2,50.5,4604
2017-03-14,49.98,50.64,49.41,49.71,8236
2017-03-15,50.67,50.98,50.33,50.6,5893
2017-03-16,50.43,50.84,50.35,50.73,6312
2017-03-17,50.52,50.73,50.34,50.7,3853
2017-03-20,50.39,50.68,50.09,50.23,4043
2017-03-21,49.97,50.78,49.79,50.62,5809
2017-03-22,49.82,50.03,49.04,49.67,7080
2017-03-23,49.5,49.76,49.45,49.62,3843
2017-03-24,49.7,49.93,49.38,49.63,4136
2017-03-27,49.66,49.76,48.96,49.15,6441
2017-03-28,50.11,50.5,49.92,49.99,5333
2017-03-29,51.01,51.05,50.14,50.14,8389
2017-03-30,51.76,51.84,51.17,51.34,6805
2017-03-31,52.08,52.27,51.53,51.53,6894
2017-04-03,51.94,52.2,51.78,52.12,5268
2017-04-04,52.72,52.88,52.24,52.32,5637
2017-04-05,52.76,53.39,52.38,53.19,10478
2017-04-06,53.18,53.27,52.99,53.07,5479
2017-04-07,53.58,53.63,53.23,53.33,6207
2017-04-10,54.41,54.45,53.93,54.07,5269
2017-04-11,54.75,54.76,54.08,54.42,8415
2017-04-12,54.65,55.0,54.31,54.87,8688
2017-04-13,54.75,54.91,54.44,54.88,7421
2017-04-17,54.35,54.75,54.27,54.67,4858
2017-04-18,54.1,54.5,53.73,54.11,9453
2017-04-19,52.16,54.25,51.85,54.16,11466
2017-04-20,52.11,52.61,51.87,52.2,5017
2017-04-21,51.18,52.07,50.71,52.07,9380
2017-04-24,50.81,51.05,50.66,50.98,5962
2017-04-25,50.95,51.2,50.38,50.63,7432
2017-04-26,50.98,51.44,50.47,50.54,7048
2017-04-27,50.32,50.62,49.63,50.06,6862
2017-04-28,50.59,50.91,50.16,50.74,6233
2017-05-01,50.18,50.31,49.91,50.19,4749
2017-05-02,49.1,50.14,48.8,50.13,8784
2017-05-03,49.32,49.51,48.75,49.17,7257
2017-05-04,47.23,48.42,46.97,48.37,15849
2017-05-05,47.98,48.33,47.28,47.28,7277
2017-05-08,48.31,48.58,47.51,48.09,7192
2017-05-09,47.73,48.21,47.36,48.07,5627
2017-05-10,48.98,49.35,48.25,48.31,10096
2017-05-11,49.43,49.76,49.14,49.51,5142
