Date,Current Price,Change,Open,High,Low,Trading Volume,Open Interest
2016-09-21,110.66,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,110.68,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-23,110.83,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,110.81,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-27,110.78,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-28,110.78,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,110.79,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,110.83,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,111.03,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-05,110.92,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,110.77,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-07,110.75,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,110.73,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-11,110.66,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-12,110.52,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-13,110.58,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-14,110.71,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,110.73,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18,110.59,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-19,110.58,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,110.59,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,110.58,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,110.49,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-25,110.5,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,110.44,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-27,110.43,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-28,110.38,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,110.28,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,110.31,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-02,110.25,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-03,110.31,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-04,110.35,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-07,110.33,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-08,110.32,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,110.34,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,110.42,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-11,110.16,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,109.98,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-15,109.59,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-16,109.56,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,109.34,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-18,109.28,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-21,109.22,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-22,109.26,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-23,109.23,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-24,109.11,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,108.98,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,109.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,109.13,0.0,0.0,0.0,0.0,0.0,0.0
