,close,high,low,open,volume
2016-07-14,1.111975,1.116475,1.108875,1.109175,-1
2016-07-15,1.1034,1.114875,1.102525,1.111725,-1
2016-07-18,1.10755,1.108425,1.103775,1.105025,-1
2016-07-19,1.102075,1.108025,1.099975,1.10735,-1
2016-07-20,1.101475,1.103025,1.09815,1.101825,-1
2016-07-21,1.102525,1.105975,1.097975,1.101,-1
2016-07-22,1.097625,1.104125,1.095575,1.102325,-1
2016-07-25,1.09955,1.099875,1.095225,1.09715,-1
2016-07-26,1.09865,1.102975,1.097825,1.099425,-1
2016-07-27,1.105825,1.106475,1.096125,1.098775,-1
2016-07-28,1.107675,1.111975,1.10525,1.106,-1
2016-07-29,1.11755,1.119775,1.10725,1.107925,-1
2016-08-01,1.11625,1.1184,1.115225,1.11675,-1
2016-08-02,1.122325,1.123375,1.1159,1.1162,-1
2016-08-03,1.114975,1.122675,1.114075,1.12255,-1
2016-08-04,1.112975,1.115625,1.111375,1.115,-1
2016-08-05,1.108725,1.116125,1.104575,1.11285,-1
2016-08-08,1.1088,1.110475,1.107225,1.1086,-1
2016-08-09,1.111675,1.112275,1.107025,1.108525,-1
2016-08-10,1.117575,1.119025,1.11135,1.11165,-1
2016-08-11,1.113725,1.119175,1.11355,1.117875,-1
2016-08-12,1.113475,1.114325,1.113125,1.113725,-1
