Date,Settle,Open,High,Low,Volume,Interest
2016-04-18,442.85,0.0,,,,
2016-04-19,448.45,0.0,0.0,0.0,0.0,
2016-04-20,448.25,0.0,0.0,0.0,0.0,
2016-04-21,445.9,0.0,0.0,0.0,0.0,
2016-04-22,444.45,0.0,0.0,0.0,0.0,
2016-04-25,440.05,0.0,0.0,0.0,0.0,
2016-04-26,440.85,439.85,439.85,439.85,1.0,
2016-04-27,443.2,0.0,0.0,0.0,0.0,1.0
2016-04-28,445.85,0.0,0.0,0.0,0.0,1.0
2016-04-29,435.15,0.0,0.0,0.0,0.0,1.0
2016-05-02,436.75,0.0,0.0,0.0,0.0,1.0
2016-05-03,429.35,0.0,0.0,0.0,0.0,1.0
2016-05-04,425.0,0.0,0.0,0.0,0.0,1.0
2016-05-05,427.25,0.0,0.0,0.0,0.0,1.0
2016-05-06,427.4,423.0,428.5,422.25,20.0,1.0
2016-05-09,427.65,428.7,432.15,428.7,10.0,6.0
2016-05-10,432.35,433.2,435.0,433.2,8.0,6.0
2016-05-11,430.8,0.0,0.0,0.0,0.0,6.0
2016-05-12,427.15,431.8,433.5,426.65,11.0,6.0
2016-05-13,429.85,426.35,426.35,426.35,1.0,11.0
2016-05-16,430.85,0.0,0.0,0.0,0.0,11.0
2016-05-17,429.4,433.6,433.6,428.75,39.0,11.0
2016-05-18,431.65,431.05,431.2,431.05,2.0,42.0
2016-05-19,426.75,425.65,429.0,425.65,10.0,42.0
2016-05-20,433.0,431.3,432.35,431.3,58.0,47.0
2016-05-23,432.25,432.55,432.55,429.9,4.0,63.0
2016-05-24,440.55,436.75,441.8,436.75,9.0,65.0
2016-05-25,446.0,446.7,446.7,446.3,50.0,66.0
2016-05-26,447.95,446.85,446.85,445.9,7.0,107.0
2016-05-27,449.85,447.7,447.7,447.7,1.0,108.0
2016-05-30,450.7,449.7,450.55,448.95,7.0,108.0
2016-05-31,446.85,449.0,449.8,446.3,50.0,108.0
2016-06-01,445.8,446.75,446.75,443.2,58.0,119.0
2016-06-02,446.55,445.65,447.05,445.65,6.0,121.0
2016-06-03,444.2,449.8,450.25,442.75,195.0,121.0
2016-06-06,445.4,444.85,446.6,444.85,99.0,294.0
2016-06-07,450.85,447.15,451.3,447.15,133.0,362.0
2016-06-08,449.4,448.5,450.45,448.45,339.0,478.0
2016-06-09,445.4,448.9,448.9,444.0,184.0,326.0
2016-06-10,435.0,445.3,445.6,434.7,1274.0,430.0
2016-06-13,427.45,431.5,431.7,425.0,7026.0,1494.0
2016-06-14,418.3,425.7,426.3,417.9,34179.0,6686.0
2016-06-15,418.7,420.15,423.55,417.4,25578.0,32872.0
2016-06-16,417.75,415.2,422.35,411.95,17938.0,48555.0
2016-06-17,420.9,421.9,425.25,418.7,39417.0,50038.0
2016-06-20,435.7,430.35,437.1,430.35,33665.0,54621.0
2016-06-21,439.7,436.25,443.85,433.8,29345.0,52008.0
2016-06-22,440.55,442.75,443.9,438.9,25040.0,50257.0
2016-06-23,449.15,442.8,453.15,442.15,36753.0,46911.0
2016-06-24,423.55,410.4,432.1,381.15,66322.0,47037.0
2016-06-27,411.0,417.9,422.25,409.55,49067.0,52907.0
2016-06-28,416.85,416.05,421.05,416.05,33162.0,51882.0
2016-06-29,429.45,421.5,429.9,421.0,38778.0,49723.0
2016-06-30,435.3,429.25,440.85,427.05,39712.0,49827.0
2016-07-01,438.2,438.8,439.75,433.15,30560.0,50087.0
2016-07-04,435.05,439.0,440.7,434.1,13895.0,48398.0
2016-07-05,430.35,434.1,434.5,428.25,30744.0,45305.0
2016-07-06,422.1,428.25,430.45,419.25,41160.0,47550.0
2016-07-07,426.3,425.3,429.2,423.6,25502.0,49393.0
2016-07-08,433.75,424.9,434.75,423.8,27932.0,47412.0
2016-07-11,440.65,437.4,441.2,434.95,34415.0,47474.0
2016-07-12,445.4,439.85,446.2,439.8,47524.0,50966.0
2016-07-13,444.5,444.85,447.75,443.35,47355.0,58961.0
2016-07-14,448.2,445.45,451.15,445.35,37448.0,44771.0
2016-07-15,447.14,447.0,448.9,445.1,5244.0,20890.0
