Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2016-01-27,886.7,,,,,0.0,0.0,0.0
2016-01-28,872.6,,,,,14.1,0.0,0.0
2016-01-29,879.1,,,,,6.5,0.0,0.0
2016-02-01,874.8,,,,,4.3,0.0,0.0
2016-02-02,860.3,,,,,14.5,0.0,0.0
2016-02-03,884.7,,875.1,,875.1,24.4,0.0,0.0
2016-02-04,910.7,,,,,26.0,0.0,0.0
2016-02-05,908.0,,,,,2.7,0.0,0.0
2016-02-08,932.9,,,,,24.9,0.0,0.0
2016-02-09,943.7,,,,,10.8,0.0,0.0
2016-02-10,938.5,,,,,5.2,0.0,0.0
2016-02-11,967.5,,962.0,,962.0,29.0,0.0,0.0
2016-02-12,962.4,,,,,5.1,0.0,0.0
2016-02-16,941.5,962.0,962.0,962.0,962.0,20.9,1.0,0.0
2016-02-17,954.0,,,,,12.5,0.0,1.0
2016-02-18,950.0,,,,,4.0,0.0,1.0
2016-02-19,949.9,,,,,0.1,0.0,1.0
2016-02-22,932.1,,,,,17.8,0.0,1.0
2016-02-23,947.7,,,,,15.6,0.0,1.0
2016-02-24,947.8,,,,,0.1,0.0,1.0
2016-02-25,931.1,956.9,956.9,954.0,954.0,16.7,2.0,1.0
2016-02-26,919.3,,,,,11.8,0.0,3.0
2016-02-29,938.3,,,,,19.0,0.0,3.0
2016-03-01,940.9,,,,,2.6,0.0,3.0
2016-03-02,940.5,,,,,0.4,0.0,3.0
2016-03-03,947.1,,,,,6.6,0.0,3.0
2016-03-04,990.7,,,,,43.6,0.0,3.0
2016-03-07,1006.4,,,,,15.7,0.0,3.0
2016-03-08,994.8,,,,,11.6,0.0,3.0
2016-03-09,988.4,,,,,6.4,0.0,3.0
2016-03-10,983.3,,,,,5.1,0.0,3.0
2016-03-11,975.1,,,,,8.2,0.0,3.0
2016-03-14,970.5,,,,,4.6,0.0,3.0
2016-03-15,964.7,,,,,5.8,0.0,3.0
2016-03-16,963.7,,,,,1.0,0.0,3.0
2016-03-17,993.8,,,,,30.1,0.0,3.0
2016-03-18,975.4,,,,,18.4,0.0,3.0
2016-03-21,986.5,,,,,11.1,0.0,3.0
2016-03-22,1001.8,,,,,15.3,0.0,3.0
2016-03-23,965.7,,,,,36.1,0.0,3.0
2016-03-24,957.5,,,,,8.2,0.0,3.0
